product_name,product_category,brand,company,price,launch_date,first_sale,last_sale,total_units,months_data
LOPROT CAPS ENTER 40MG 14,OMEPRAZOLE,LOPROT,SUG,356.15,2020-01-01,2022-12-01,2025-11-01,172785,36
GOTEC VIAL DRY 40MG,OMEPRAZOLE,GOTEC,MTI,400.0,2019-08-01,2022-12-01,2025-11-01,159490,36
ZOLTUM SACHETS 20MG 10,OMEPRAZOLE,ZOLTUM,EVO,160.65,2020-02-01,2022-12-01,2025-11-01,156441,36
OMEZKA VIAL INF.DRY 40MG 5ML,OMEPRAZOLE,OMEZKA,BI-,423.3,2024-01-01,2022-12-01,2025-11-01,154536,36
OMELINZ CAPS ENTER 20MG 14,OMEPRAZOLE,OMELINZ,L3Z,186.78,2008-11-01,2022-12-01,2025-11-01,152971,36
OPICAP CAPS ENTER 20MG 14,OMEPRAZOLE,OPICAP,DOV,275.2,2003-02-01,2022-12-01,2025-11-01,148402,36
HELOZEM CAPS ENTER 40MG 14,OMEPRAZOLE,HELOZEM,HX4,276.25,2021-02-01,2022-12-01,2025-11-01,144208,36
ZOLTUM CAPS ENTER 20MG 14,OMEPRAZOLE,ZOLTUM,EVO,204.0,2020-04-01,2022-12-01,2025-11-01,140799,36
ZAPROLE CAPS 20MG 14,OMEPRAZOLE,ZAPROLE,AJE,37.0,1996-05-01,2022-12-01,2025-11-01,132719,36
OMENZA CAPS ENTER 20MG 14,OMEPRAZOLE,OMENZA,DSP,122.4,2005-08-01,2022-12-01,2025-11-01,132197,36
ZOLTUM SACHETS 40MG 10,OMEPRAZOLE,ZOLTUM,EVO,266.05,2020-03-01,2022-12-01,2025-11-01,129605,36
ZOLTUM CAPS ENTER 40MG 14,OMEPRAZOLE,ZOLTUM,EVO,365.5,2020-04-01,2022-12-01,2025-11-01,128899,36
XEMPRA CAPS ENTER 20MG 10,OMEPRAZOLE,XEMPRA,GNP,87.55,2010-01-01,2022-12-01,2025-11-01,125362,36
OMRAZO CAPS ENTER 20MG 14,OMEPRAZOLE,OMRAZO,XPH,93.5,2002-05-01,2022-12-01,2025-11-01,124424,36
CIDPRO CAPS ENTER 20MG 14,OMEPRAZOLE,CIDPRO,IND,232.9,2009-12-01,2022-12-01,2025-11-01,124191,36
OMETRO CAPS ENTER 20MG 14,OMEPRAZOLE,OMETRO,CWH,194.65,2023-02-01,2022-12-01,2025-11-01,120501,36
NOCTIS CAPS 20MG 14,OMEPRAZOLE,NOCTIS,SAF,232.9,1997-04-01,2022-12-01,2025-11-01,119045,36
ULSAZOLE CAPS ENTER 20MG 14,OMEPRAZOLE,ULSAZOLE,BLO,203.29,2001-08-01,2022-12-01,2025-11-01,118705,36
MYESO TABS 40MG 14,OMEPRAZOLE,MYESO,.SP,450.5,2017-10-01,2022-12-01,2025-11-01,117702,36
MOZOLE CAPS ENTER 20MG 14,OMEPRAZOLE,MOZOLE,ISL,157.43,2018-04-01,2022-12-01,2025-11-01,117442,36
MEP VIAL INF.DRY 40MG 10ML,OMEPRAZOLE,MEP,GX4,392.72,2013-10-01,2022-12-01,2025-11-01,116873,36
SANAMIDOL VIAL INF.DRY 40MG 10ML,OMEPRAZOLE,SANAMIDOL,SW-,467.5,2024-05-01,2022-12-01,2025-11-01,115428,36
CISEC CAPS ENTER 20MG 14,OMEPRAZOLE,CISEC,STH,226.95,1996-05-01,2022-12-01,2025-11-01,112328,36
VIFY VIAL INF.DRY 40MG 10ML,OMEPRAZOLE,VIFY,KPA,454.69,2013-09-01,2022-12-01,2025-11-01,108441,36
OMEGLIT CAPS ENTER 40MG 14,OMEPRAZOLE,OMEGLIT,G6Z,370.08,2016-07-01,2022-12-01,2025-11-01,104278,36
DITS CAPS ENTER 20MG 30,OMEPRAZOLE,DITS,HHC,442.0,2020-06-01,2022-12-01,2025-11-01,101964,36
VIFY CAPS ENTER 20MG 14,OMEPRAZOLE,VIFY,KPA,218.25,2014-09-01,2022-12-01,2025-11-01,101513,36
OPEPZOLE CAPS ENTER 40MG 14,OMEPRAZOLE,OPEPZOLE,VP8,212.5,2024-07-01,2022-12-01,2025-11-01,97417,36
RISEK CAPS ENTER 40MG 14,OMEPRAZOLE,RISEK,GTZ,356.99,2005-04-01,2022-12-01,2025-11-01,96688,36
HEALER CAPS ENTER 20MG 100,OMEPRAZOLE,HEALER,OBS,1113.5,2023-09-01,2022-12-01,2025-11-01,94948,36
REFLUX CAPS ENTER 20MG 14,OMEPRAZOLE,REFLUX,.A2,151.0,2020-10-01,2022-12-01,2025-11-01,94620,36
OPZA CAPS ENTER 40MG 14,OMEPRAZOLE,OPZA,DVI,302.39,2018-11-01,2022-12-01,2025-11-01,92663,36
CISEC VIAL INF.DRY 40MG 10ML,OMEPRAZOLE,CISEC,STH,301.75,2024-01-01,2022-12-01,2025-11-01,91375,36
TIMEZOL CAPS ENTER 40MG 14,OMEPRAZOLE,TIMEZOL,RTX,272.8,2023-08-01,2022-12-01,2025-11-01,87767,36
ZOLCARE CAPS ENTER 40MG 14,OMEPRAZOLE,ZOLCARE,CS-,212.5,2008-11-01,2022-12-01,2025-11-01,87029,36
BENZIM INFUSION IV 40MG 5ML,OMEPRAZOLE,BENZIM,WSH,250.75,2013-06-01,2022-12-01,2025-11-01,86903,36
NOCTIS CAPS ENTER 40MG 14,OMEPRAZOLE,NOCTIS,SAF,418.2,2014-05-01,2022-12-01,2025-11-01,86060,36
MEBRAZOLE CAPS ENTER 20MG 14,OMEPRAZOLE,MEBRAZOLE,JWP,196.88,2012-10-01,2022-12-01,2025-11-01,82748,36
TIMEZOL VIAL INF.DRY 40MG 10ML,OMEPRAZOLE,TIMEZOL,RTX,267.7,2023-08-01,2022-12-01,2025-11-01,80343,36
HELEZOL CAPS ENTER 40MG 14,OMEPRAZOLE,HELEZOL,BGC,215.54,2009-08-01,2022-12-01,2025-11-01,80011,36
PROTOLE CAPS ENTER 40MG 10,OMEPRAZOLE,PROTOLE,VP8,127.5,2013-02-01,2022-12-01,2025-11-01,77706,36
CIDPRO VIAL IV 40MG,OMEPRAZOLE,CIDPRO,IND,391.0,2019-06-01,2022-12-01,2025-11-01,77317,36
PD-ZOLE CAPS ENTER 20MG 14,OMEPRAZOLE,PD-ZOLE,PDH,150.45,2022-06-01,2022-12-01,2025-11-01,76835,36
CISEC CAPS ENTER 40MG 14,OMEPRAZOLE,CISEC,STH,338.83,2010-09-01,2022-12-01,2025-11-01,76298,36
NILCID VIAL INF.DRY 40MG 5ML,OMEPRAZOLE,NILCID,PHD,425.0,2024-06-01,2022-12-01,2025-11-01,72119,36
PRISMA VIAL DRY 40MG,OMEPRAZOLE,PRISMA,RPH,255.0,2018-05-01,2022-12-01,2025-11-01,71833,36
GENNIFER CAPS ENTER 20MG 14,OMEPRAZOLE,GENNIFER,CRH,194.65,2019-11-01,2022-12-01,2025-11-01,71478,36
POAMI CAPS ENTER 20MG 14,OMEPRAZOLE,POAMI,PLI,122.4,2010-03-01,2022-12-01,2025-11-01,70192,36
ETIPRO CAPS ENTER 40MG 24,OMEPRAZOLE,ETIPRO,ICI,716.96,2023-10-01,2022-12-01,2025-11-01,68230,36
ACICHEK CAPS ENTER 20MG 14,OMEPRAZOLE,ACICHEK,BI-,209.1,2021-01-01,2022-12-01,2025-11-01,68029,36
TIMEZOL CAPS ENTER 20MG 14,OMEPRAZOLE,TIMEZOL,RTX,195.0,2023-08-01,2022-12-01,2025-11-01,65747,36
CIDPRO CAPS ENTER 40MG 14,OMEPRAZOLE,CIDPRO,IND,403.75,2009-12-01,2022-12-01,2025-11-01,65384,36
SECLO CAPS ENTER 40MG 14,OMEPRAZOLE,SECLO,AVT,260.95,2019-06-01,2022-12-01,2025-11-01,64819,36
PD-ZOLE CAPS ENTER 40MG 14,OMEPRAZOLE,PD-ZOLE,PDH,260.95,2022-06-01,2022-12-01,2025-11-01,60655,36
I-CARE CAPS ENTER 40MG 14,OMEPRAZOLE,I-CARE,KA3,212.5,2015-09-01,2022-12-01,2025-11-01,60483,36
ZOLPRO CAPS ENTER 20MG 14,OMEPRAZOLE,ZOLPRO,S+F,233.56,2010-07-01,2022-12-01,2025-11-01,60002,36
VIFY CAPS ENTER 40MG 14,OMEPRAZOLE,VIFY,KPA,378.92,2014-09-01,2022-12-01,2025-11-01,57566,36
OME-EC VIAL INF.DRY 40MG 5ML,OMEPRAZOLE,OME-EC,NWC,348.5,2023-03-01,2022-12-01,2025-11-01,57341,36
OMETEK CAPS ENTER 20MG 14,OMEPRAZOLE,OMETEK,PDH,151.22,2020-03-01,2022-12-01,2025-11-01,56681,36
MAAG CAPS ENTER 20MG 14,OMEPRAZOLE,MAAG,WEP,102.0,2007-10-01,2022-12-01,2025-11-01,54234,36
OMEGLIT CAPS ENTER 20MG 10,OMEPRAZOLE,OMEGLIT,G6Z,142.3,2018-03-01,2022-12-01,2025-11-01,53141,36
SANAMIDOL CAPS 20MG 14,OMEPRAZOLE,SANAMIDOL,SW-,276.25,1995-09-01,2022-12-01,2025-11-01,52606,36
OMCAP CAPS ENTER 20MG 14,OMEPRAZOLE,OMCAP,P/P,340.0,2000-03-01,2022-12-01,2025-11-01,52235,36
SANAMIDOL CAPS 40MG 14,OMEPRAZOLE,SANAMIDOL,SW-,340.0,2020-07-01,2022-12-01,2025-11-01,51710,36
OMEGLIT CAPS ENTER 20MG 14,OMEPRAZOLE,OMEGLIT,G6Z,199.22,2006-04-01,2022-12-01,2025-11-01,50052,36
EMPEROLE CAPS 20MG 14,OMEPRAZOLE,EMPEROLE,RZT,135.15,2000-05-01,2022-12-01,2025-11-01,49914,36
ZOLPRO VIAL DRY 40MG,OMEPRAZOLE,ZOLPRO,S+F,486.59,2018-10-01,2022-12-01,2025-11-01,49692,36
OMEZOL CAPS ENTER 10MG 14,OMEPRAZOLE,OMEZOL,B6H,99.11,2006-12-01,2022-12-01,2025-11-01,47780,36
NILCID CAPS ENTER 20MG 10,OMEPRAZOLE,NILCID,PHD,238.0,2002-04-01,2022-12-01,2025-11-01,47296,36
PRAZOL CAPS ENTER 20MG 14,OMEPRAZOLE,PRAZOL,PMA,335.68,1999-04-01,2022-12-01,2025-11-01,44320,36
PRAZOL CAPS ENTER 40MG 14,OMEPRAZOLE,PRAZOL,PMA,396.98,2015-06-01,2022-12-01,2025-11-01,43924,36
ZOLPRO CAPS ENTER 40MG 14,OMEPRAZOLE,ZOLPRO,S+F,405.49,2018-10-01,2022-12-01,2025-11-01,43657,36
RELI-PRAZOLE VIAL INF.DRY 40MG 5ML,OMEPRAZOLE,RELI-PRAZOLE,GLB,323.0,2024-05-01,2022-12-01,2025-11-01,42599,36
OPRIL CAPS ENTER 20MG 14,OMEPRAZOLE,OPRIL,TAG,71.4,2003-03-01,2022-12-01,2025-11-01,42501,36
ACICHEK CAPS ENTER 40MG 14,OMEPRAZOLE,ACICHEK,BI-,362.1,2021-01-01,2022-12-01,2025-11-01,42394,36
GENNIFER CAPS ENTER 40MG 14,OMEPRAZOLE,GENNIFER,CRH,338.3,2019-11-01,2022-12-01,2025-11-01,42073,36
DITS CAPS ENTER 40MG 30,OMEPRAZOLE,DITS,HHC,765.0,2020-06-01,2022-12-01,2025-11-01,41755,36
RADIOM VIAL INFUSIO 40MG 5ML,OMEPRAZOLE,RADIOM,N/P,338.94,2021-02-01,2022-12-01,2025-11-01,41399,36
RAMEZOL CAPS ENTER 40MG 14,OMEPRAZOLE,RAMEZOL,AKH,300.06,2015-12-01,2022-12-01,2025-11-01,41146,36
RAMEZOL CAPS ENTER 20MG 14,OMEPRAZOLE,RAMEZOL,AKH,214.2,1996-01-01,2022-12-01,2025-11-01,38857,36
NILCID CAPS ENTER 40MG 14,OMEPRAZOLE,NILCID,PHD,357.0,2020-01-01,2022-12-01,2025-11-01,38856,36
O-ZOLE VIAL INF.DRY 40MG 10ML,OMEPRAZOLE,O-ZOLE,NO+,373.15,2019-07-01,2022-12-01,2025-11-01,37728,36
STALLO VIAL DRY 40MG 10ML,OMEPRAZOLE,STALLO,SLP,255.0,2020-04-01,2022-12-01,2025-11-01,36293,36
SAFIRE VIAL INF.DRY 40MG 10ML,OMEPRAZOLE,SAFIRE,WTF,416.5,2023-09-01,2022-12-01,2025-11-01,36203,36
ZOLTUM CAPS ENTER 40MG 100,OMEPRAZOLE,ZOLTUM,EVO,2295.0,2023-12-01,2022-12-01,2025-11-01,35682,36
ZOLPRO VIAL DRY 20MG,OMEPRAZOLE,ZOLPRO,S+F,291.96,2018-10-01,2022-12-01,2025-11-01,33870,36
ETIPRO CAPS ENTER 40MG 14,OMEPRAZOLE,ETIPRO,ICI,332.43,2019-12-01,2022-12-01,2025-11-01,32774,36
OMETRO CAPS ENTER 40MG 14,OMEPRAZOLE,OMETRO,CWH,356.15,2023-02-01,2022-12-01,2025-11-01,32095,36
FYMEZOLE CAPS ENTER 40MG 14,OMEPRAZOLE,FYMEZOLE,FYK,85.0,2024-05-01,2022-12-01,2025-11-01,31984,36
ZOLTUM CAPS ENTER 20MG 100,OMEPRAZOLE,ZOLTUM,EVO,1360.0,2023-09-01,2022-12-01,2025-11-01,30957,36
OMED VIAL DRY 40MG 1ML,OMEPRAZOLE,OMED,MDC,297.5,2020-12-01,2022-12-01,2025-11-01,30307,36
MEGAZOLE CAPS ENTER 20MG 10,OMEPRAZOLE,MEGAZOLE,M7A,123.25,2020-03-01,2022-12-01,2025-11-01,29495,36
OPRIME VIAL INF.DRY 40MG 10ML,OMEPRAZOLE,OPRIME,PP5,378.25,2024-12-01,2022-12-01,2025-11-01,29087,36
OZYMAP CAPS ENTER 40MG 14,OMEPRAZOLE,OZYMAP,AMV,289.0,2022-10-01,2022-12-01,2025-11-01,28450,36
ZEPMOL CAPS ENTER 20MG 14,OMEPRAZOLE,ZEPMOL,U.P,122.0,2005-02-01,2022-12-01,2025-11-01,28271,36
MEPRAZOL CAPS ENTER 20MG 14,OMEPRAZOLE,MEPRAZOL,WRP,140.25,1997-08-01,2022-12-01,2025-11-01,26094,36
PROMIZ CAPS ENTER 20MG 14,OMEPRAZOLE,PROMIZ,PSL,147.99,2018-05-01,2022-12-01,2025-11-01,25059,36
OMETEK CAPS ENTER 40MG 14,OMEPRAZOLE,OMETEK,PDH,262.53,2020-03-01,2022-12-01,2025-11-01,24785,36
ZAMPRA CAPS ENTER 20MG 14,OMEPRAZOLE,ZAMPRA,ZAF,191.48,1997-01-01,2022-12-01,2025-11-01,24570,36
IZMEPRA CAPS ENTER 20MG 14,OMEPRAZOLE,IZMEPRA,EP5,122.4,2017-03-01,2022-12-01,2025-11-01,24132,36
PRISMA CAPS ENTER 20MG 10,OMEPRAZOLE,PRISMA,RPH,50.0,2023-09-01,2022-12-01,2025-11-01,23126,36
OPRA CAPS ENTER 20MG 14,OMEPRAZOLE,OPRA,H1L,122.5,2009-11-01,2022-12-01,2025-11-01,23060,36
BENZIM CAPS ENTER 40MG 14,OMEPRAZOLE,BENZIM,WSH,238.0,2010-09-01,2022-12-01,2025-11-01,22581,36
HANZOL CAPS ENTER 40MG 14,OMEPRAZOLE,HANZOL,H6P,110.5,2012-10-01,2022-12-01,2025-11-01,21432,36
XOPRA CAPS ENTER 20MG 14,OMEPRAZOLE,XOPRA,MDS,131.75,2004-03-01,2022-12-01,2025-11-01,20717,36
OMED CAPS 20MG 14,OMEPRAZOLE,OMED,MDC,102.0,1999-07-01,2022-12-01,2025-11-01,20489,36
OPARA CAPS ENTER 20MG 14,OMEPRAZOLE,OPARA,SQP,102.0,2004-05-01,2022-12-01,2025-11-01,20126,36
OMECER CAPS 20MG 14,OMEPRAZOLE,OMECER,P1P,102.0,2001-01-01,2022-12-01,2025-11-01,19849,36
MEPZAN CAPS ENTER 20MG 14,OMEPRAZOLE,MEPZAN,MZN,179.35,2008-03-01,2022-12-01,2025-11-01,19436,36
RE-ZOOL TABS 20MG 14,OMEPRAZOLE,RE-ZOOL,QIN,122.0,2017-10-01,2022-12-01,2025-11-01,19239,36
MEPCID CAPS ENTER 20MG 14,OMEPRAZOLE,MEPCID,EXC,122.4,2010-06-01,2022-12-01,2025-11-01,19124,36
OPICAP CAPS ENTER 20MG 100,OMEPRAZOLE,OPICAP,DOV,1207.75,2023-08-01,2022-12-01,2025-11-01,18895,36
I-CARE CAPS ENTER 20MG 14,OMEPRAZOLE,I-CARE,KA3,122.4,2015-09-01,2022-12-01,2025-11-01,18712,36
ZOLACID CAPS ENTER 20MG 14,OMEPRAZOLE,ZOLACID,GEO,114.75,2002-12-01,2022-12-01,2025-11-01,18694,36
NOVISAC CAPS ENTER 20MG 14,OMEPRAZOLE,NOVISAC,NVN,122.4,2005-09-01,2022-12-01,2025-11-01,18368,36
OMJENT CAPS ENTER 40MG 14,OMEPRAZOLE,OMJENT,BIG,48.0,2019-10-01,2022-12-01,2025-11-01,17518,36
ALPAZOL CAPS ENTER 20MG 14,OMEPRAZOLE,ALPAZOL,MA&,151.3,2008-02-01,2022-12-01,2025-11-01,17470,36
PRISMA CAPS ENTER 20MG 100,OMEPRAZOLE,PRISMA,RPH,1495.18,2023-07-01,2022-12-01,2025-11-01,17035,36
AMAZOLE CAPS ENTER 20MG 14,OMEPRAZOLE,AMAZOLE,DDP,95.2,2000-01-01,2022-12-01,2025-11-01,16973,36
DELSER CAPS ENTER 20MG 14,OMEPRAZOLE,DELSER,DLX,106.25,2004-04-01,2022-12-01,2025-11-01,16833,36
MOZOLE SACHETS 20MG 10,OMEPRAZOLE,MOZOLE,ISL,124.19,2018-04-01,2022-12-01,2025-11-01,16609,36
PREAZIT CAPS ENTER 20MG 14,OMEPRAZOLE,PREAZIT,F6P,122.4,2008-02-01,2022-12-01,2025-11-01,16581,36
OMECAP CAPS ENTER 20MG 14,OMEPRAZOLE,OMECAP,.A3,153.3,2018-12-01,2022-12-01,2025-11-01,16471,36
O-ZOLE CAPS ENTER 20MG 14,OMEPRAZOLE,O-ZOLE,NO+,233.51,2009-08-01,2022-12-01,2025-11-01,16442,36
KENZOLE CAPS ENTER 20MG 14,OMEPRAZOLE,KENZOLE,REK,212.5,2004-01-01,2022-12-01,2025-11-01,15480,36
O-ZOLE CAPS ENTER 40MG 10,OMEPRAZOLE,O-ZOLE,NO+,279.78,2009-08-01,2022-12-01,2025-11-01,15045,36
SAFPEP CAPS ENTER 20MG 14,OMEPRAZOLE,SAFPEP,MGA,123.22,2020-03-01,2022-12-01,2025-11-01,14897,36
BENZIM CAPS ENTER 20MG 20,OMEPRAZOLE,BENZIM,WSH,238.0,2019-01-01,2022-12-01,2025-11-01,14774,36
MAGNS CAPS ENTER 20MG 100,OMEPRAZOLE,MAGNS,MGS,220.0,2025-02-01,2022-12-01,2025-11-01,14662,36
MEPCID CAPS ENTER 40MG 14,OMEPRAZOLE,MEPCID,EXC,212.5,2010-06-01,2022-12-01,2025-11-01,14410,36
LOC-H CAPS ENTER 20MG 14,OMEPRAZOLE,LOC-H,REK,123.25,2012-06-01,2022-12-01,2025-11-01,14250,36
GOTEC CAPS ENTER 40MG 14,OMEPRAZOLE,GOTEC,MTI,333.0,2019-06-01,2022-12-01,2025-11-01,13910,36
SECLO CAPS ENTER 20MG 14,OMEPRAZOLE,SECLO,AVT,150.45,1997-04-01,2022-12-01,2025-11-01,13330,36
PROMIZ CAPS ENTER 40MG 14,OMEPRAZOLE,PROMIZ,PSL,256.93,2018-05-01,2022-12-01,2025-11-01,13193,36
GATOLIN CAPS ENTER 20MG 10,OMEPRAZOLE,GATOLIN,HVR,85.0,2015-04-01,2022-12-01,2025-11-01,12857,36
MEPZAN CAPS ENTER 40MG 14,OMEPRAZOLE,MEPZAN,MZN,243.95,2023-08-01,2022-12-01,2025-11-01,12806,36
XOPRA CAPS ENTER 40MG 14,OMEPRAZOLE,XOPRA,MDS,212.5,2012-12-01,2022-12-01,2025-11-01,12668,36
ROLAZ CAPS ENTER 20MG 14,OMEPRAZOLE,ROLAZ,AOS,43.0,2019-06-01,2022-12-01,2025-11-01,12667,36
PROMIZ VIAL DRY 40MG,OMEPRAZOLE,PROMIZ,PSL,308.32,2018-05-01,2022-12-01,2025-11-01,12223,36
OME-STOCH VIAL DRY IV 40MG,OMEPRAZOLE,OME-STOCH,ZTA,293.25,2018-05-01,2022-12-01,2025-11-01,11564,36
OMJET CAPS ENTER 20MG 14,OMEPRAZOLE,OMJET,3SP,122.4,2019-08-01,2022-12-01,2025-11-01,10852,36
ACCUMEP VIAL INF.DRY 40MG 5ML,OMEPRAZOLE,ACCUMEP,WLW,469.2,2025-09-01,2022-12-01,2025-11-01,10657,36
RISEK CAPS ENTER 20MG 14,OMEPRAZOLE,RISEK,GTZ,250.75,1996-08-01,2022-12-01,2025-11-01,10645,36
OMMEE CAPS ENTER 20MG 14,OMEPRAZOLE,OMMEE,MXT,162.7,2020-05-01,2022-12-01,2025-11-01,10540,36
MAGNS VIAL INF.DRY 40MG 5ML,OMEPRAZOLE,MAGNS,MGS,100.0,2025-02-01,2022-12-01,2025-11-01,10162,36
MEPRAGEN CAPS ENTER 40MG 14,OMEPRAZOLE,MEPRAGEN,W2K,246.5,2010-05-01,2022-12-01,2025-11-01,10069,36
ACIZOL CAPS ENTER 40MG 14,OMEPRAZOLE,ACIZOL,DI9,229.84,2019-09-01,2022-12-01,2025-11-01,9853,36
GOTEC CAPS ENTER 20MG 14,OMEPRAZOLE,GOTEC,MTI,192.0,2019-06-01,2022-12-01,2025-11-01,9085,36
SAFIRE CAPS ENTER 40MG 14,OMEPRAZOLE,SAFIRE,WTF,405.45,2023-09-01,2022-12-01,2025-11-01,9081,36
RADIOM CAPS ENTER 40MG 14,OMEPRAZOLE,RADIOM,N/P,282.46,2021-03-01,2022-12-01,2025-11-01,9062,36
BENZIM CAPS ENTER 20MG 14,OMEPRAZOLE,BENZIM,WSH,204.0,2000-09-01,2022-12-01,2025-11-01,8920,36
OZYMAP CAPS ENTER 20MG 14,OMEPRAZOLE,OZYMAP,AMV,208.83,2025-01-01,2022-12-01,2025-11-01,8873,36
OMOL CAPS ENTER 20MG 14,OMEPRAZOLE,OMOL,PKH,110.5,2003-01-01,2022-12-01,2025-11-01,8842,36
RADIOM CAPS ENTER 20MG 14,OMEPRAZOLE,RADIOM,N/P,162.69,2021-03-01,2022-12-01,2025-11-01,8624,36
EPRA CAPS ENTER 20MG 14,OMEPRAZOLE,EPRA,GY4,102.0,2005-05-01,2022-12-01,2025-11-01,8581,36
HI-MEP CAPS ENTER 40MG 14,OMEPRAZOLE,HI-MEP,GUL,338.82,2023-08-01,2022-12-01,2025-11-01,8567,36
COOZIP CAPS ENTER 20MG 14,OMEPRAZOLE,COOZIP,NX/,122.0,2009-11-01,2022-12-01,2025-11-01,8507,36
OMMEE CAPS ENTER 40MG 14,OMEPRAZOLE,OMMEE,MXT,282.46,2020-05-01,2022-12-01,2025-11-01,8506,36
OMETRO TABS C.E. 20MG 14,OMEPRAZOLE,OMETRO,CWH,188.23,2019-08-01,2022-12-01,2025-11-01,8118,36
PROBITOR CAPS ENTER 20MG 14,OMEPRAZOLE,PROBITOR,PCW,119.0,2003-10-01,2022-12-01,2025-11-01,8086,36
MEPRA CAPS ENTER 20MG 14,OMEPRAZOLE,MEPRA,N&L,122.4,2009-08-01,2022-12-01,2025-11-01,8049,36
ZOPROL TABS C. 20MG 15,OMEPRAZOLE,ZOPROL,SCZ,193.02,2007-05-01,2022-12-01,2025-11-01,8048,36
MARK CAPS ENTER 20MG 100,OMEPRAZOLE,MARK,AX-,837.25,2023-02-01,2022-12-01,2025-11-01,7942,36
O-CID CAPS ENTER 40MG 14,OMEPRAZOLE,O-CID,LIE,420.21,2017-02-01,2022-12-01,2025-11-01,7884,36
OMISIK CAPS ENTER 40MG 14,OMEPRAZOLE,OMISIK,MPP,274.0,2020-02-01,2022-12-01,2025-11-01,7791,36
FEDAZOLE CAPS ENTER 14,OMEPRAZOLE,FEDAZOLE,FDR,122.0,2017-10-01,2022-12-01,2025-11-01,7635,36
LOPROT CAPS ENTER 10MG 14,OMEPRAZOLE,LOPROT,SUG,126.83,2021-10-01,2022-12-01,2025-11-01,7422,36
PROMY CAPS ENTER 20MG 14,OMEPRAZOLE,PROMY,CIT,122.4,2008-04-01,2022-12-01,2025-11-01,7280,36
SAFIRE CAPS ENTER 20MG 14,OMEPRAZOLE,SAFIRE,WTF,232.95,2023-09-01,2022-12-01,2025-11-01,7263,36
RETROT CAPS ENTER 20MG 14,OMEPRAZOLE,RETROT,LBA,191.25,2022-03-01,2022-12-01,2025-11-01,7202,36
SEGAZOLE CAPS ENTER 40MG 14,OMEPRAZOLE,SEGAZOLE,STA,122.22,2025-02-01,2022-12-01,2025-11-01,7124,36
HI-MEP CAPS ENTER 20MG 14,OMEPRAZOLE,HI-MEP,GUL,208.83,2023-08-01,2022-12-01,2025-11-01,6945,36
OMENEU TABS C.E. 20MG 14,OMEPRAZOLE,OMENEU,N/P,122.4,2010-12-01,2022-12-01,2025-11-01,6756,36
ACIZOL CAPS ENTER 20MG 10,OMEPRAZOLE,ACIZOL,DI9,68.0,2006-04-01,2022-12-01,2025-11-01,6441,36
OMPER CAPS ENTER 20MG 14,OMEPRAZOLE,OMPER,F&R,216.21,2018-12-01,2022-12-01,2025-11-01,6347,36
OME-EC CAPS ENTER 40MG 14,OMEPRAZOLE,OME-EC,NWC,229.5,2023-03-01,2022-12-01,2025-11-01,6313,36
ZEPEP CAPS ENTER 20MG 14,OMEPRAZOLE,ZEPEP,BY.,166.6,2002-10-01,2022-12-01,2025-11-01,6181,36
PROCED CAPS ENTER 20MG 14,OMEPRAZOLE,PROCED,A0E,156.4,2019-10-01,2022-12-01,2025-11-01,6094,36
ZOLAPT CAPS ENTER 20MG 14,OMEPRAZOLE,ZOLAPT,KUT,122.4,2020-06-01,2022-12-01,2025-11-01,5776,36
BOLD CAPS ENTER 40MG 14,OMEPRAZOLE,BOLD,SC2,255.0,2017-11-01,2022-12-01,2025-11-01,5543,36
BOLD CAPS ENTER 20MG 14,OMEPRAZOLE,BOLD,SC2,170.0,2010-11-01,2022-12-01,2025-11-01,5372,36
DITS CAPS 20MG 14,OMEPRAZOLE,DITS,HHC,122.4,2019-01-01,2022-12-01,2025-11-01,5364,36
HANZOL CAPS ENTER 20MG 14,OMEPRAZOLE,HANZOL,H6P,59.5,2008-05-01,2022-12-01,2025-11-01,5064,36
NEUSEC CAPS ENTER 20MG 14,OMEPRAZOLE,NEUSEC,B6X,127.5,2004-12-01,2022-12-01,2025-11-01,4765,36
IZMEPRA CAPS ENTER 20MG 100,OMEPRAZOLE,IZMEPRA,EP5,207.0,2024-04-01,2022-12-01,2025-11-01,4638,36
XOPRA VIAL INF.DRY 40MG 5ML,OMEPRAZOLE,XOPRA,MDS,293.25,2024-04-01,2022-12-01,2025-11-01,4595,36
OMETEK VIAL INF.DRY 40MG 5ML,OMEPRAZOLE,OMETEK,PDH,60.0,2023-04-01,2022-12-01,2025-11-01,4528,36
SANAMIDOL CAPS ENTER 20MG 100,OMEPRAZOLE,SANAMIDOL,SW-,1700.0,2025-02-01,2022-12-01,2025-11-01,4446,36
OMECAP CAPS ENTER 40MG 14,OMEPRAZOLE,OMECAP,.A3,250.24,2018-12-01,2022-12-01,2025-11-01,4443,36
NOVISAC CAPS ENTER 40MG 14,OMEPRAZOLE,NOVISAC,NVN,212.5,2005-11-01,2022-12-01,2025-11-01,4395,36
OPRIME CAPS ENTER 20MG 14,OMEPRAZOLE,OPRIME,PP5,143.65,2009-06-01,2022-12-01,2025-11-01,3982,36
ZOLCARE CAPS ENTER 20MG 14,OMEPRAZOLE,ZOLCARE,CS-,119.0,2008-11-01,2022-12-01,2025-11-01,3872,36
MEPRAZOL CAPS ENTER 40MG 14,OMEPRAZOLE,MEPRAZOL,WRP,250.75,1999-10-01,2022-12-01,2025-11-01,3869,36
